value,count
"November 04, 2022",770
"April 09, 2021",768
"November 29, 2022",765
"November 22, 2022",762
"February 04, 2021",761
"July 14, 2020",761
"July 25, 2022",760
"October 25, 2023",760
"July 31, 2023",759
"April 24, 2024",759
"January 19, 2023",758
"November 20, 2024",758
"August 30, 2022",756
"October 13, 2023",755
"September 12, 2022",754
"February 22, 2024",754
"May 16, 2023",753
"December 13, 2022",752
"September 20, 2022",752
"February 22, 2023",749
"May 04, 2022",749
"April 06, 2021",748
"November 29, 2021",748
"November 16, 2022",748
"November 19, 2020",748
"June 21, 2022",747
"March 02, 2023",747
"April 14, 2023",746
"October 07, 2020",744
"August 30, 2023",742
"February 08, 2023",742
"July 27, 2023",742
"November 03, 2023",741
"September 01, 2021",740
"June 16, 2023",738
"February 08, 2022",737
"March 09, 2022",736
"March 29, 2024",735
"December 08, 2023",733
"September 29, 2022",730
"November 30, 2020",730
"July 02, 2021",729
"February 29, 2024",728
"January 19, 2024",724
"April 24, 2023",720
"August 06, 2020",719
"July 27, 2021",716
"February 28, 2023",716
"May 03, 2023",715
"August 01, 2022",715
"March 07, 2022",715
"December 12, 2022",715
"December 01, 2022",714
"March 17, 2023",713
"May 23, 2022",713
"July 26, 2023",713
"November 01, 2025",710
"August 25, 2022",710
"July 06, 2022",709
"January 24, 2024",709
"August 03, 2021",708
"June 02, 2023",707
"December 31, 2019",707
"May 22, 2023",707
"September 07, 2021",703
"May 04, 2023",703
"February 22, 2022",703
"October 13, 2020",702
"March 23, 2023",702
"June 09, 2022",701
"March 08, 2023",697
"October 03, 2022",697
"March 10, 2023",695
"October 17, 2022",695
"October 13, 2022",693
"November 08, 2022",693
"June 06, 2022",692
"March 11, 2022",691
"December 19, 2022",690
"June 13, 2022",688
"May 18, 2021",685
"November 15, 2021",685
"December 30, 2021",682
"May 23, 2023",678
"January 22, 2020",675
"July 13, 2021",671
"August 15, 2022",669
"July 22, 2021",667
"February 23, 2023",667
"August 23, 2022",667
"September 29, 2021",667
"April 21, 2021",667
"October 21, 2020",666
"April 04, 2022",666
"November 21, 2022",664
"July 28, 2023",663
"December 30, 2022",661
"December 02, 2022",660
"February 28, 2022",659
"April 27, 2023",659
"January 07, 2021",657
"April 12, 2024",656
"July 20, 2023",656
"June 01, 2021",654
"February 10, 2023",654
"April 28, 2023",654
"July 11, 2022",653
"December 06, 2022",651
"April 16, 2021",650
"November 10, 2020",649
"February 03, 2023",648
"February 10, 2022",646
"March 14, 2023",644
"July 26, 2022",643
"May 24, 2022",643
"October 26, 2022",643
"August 03, 2023",642
"September 19, 2022",642
"May 16, 2022",641
"March 03, 2023",641
"June 09, 2023",640
"March 28, 2022",640
"February 23, 2022",639
"March 15, 2023",638
"October 14, 2021",637
"March 14, 2022",637
"August 05, 2021",634
"June 23, 2021",633
"January 13, 2023",633
"May 25, 2021",632
"June 14, 2022",631
"January 30, 2023",631
"June 24, 2021",627
"September 28, 2022",626
"January 23, 2023",625
"March 31, 2023",624
"October 20, 2023",624
"October 10, 2022",623
"September 03, 2019",623
"December 26, 2025",622
"July 15, 2021",622
"December 20, 2022",622
"January 20, 2023",621
"May 12, 2023",621
"April 18, 2022",620
"May 20, 2022",619
"October 15, 2021",617
"December 15, 2020",616
"May 10, 2023",615
"January 12, 2021",614
"August 26, 2022",612
"March 28, 2023",611
"February 16, 2023",610
"June 30, 2022",609
"January 15, 2021",609
"March 16, 2023",609
"October 21, 2022",607
"April 11, 2022",606
"February 24, 2023",606
"October 14, 2022",605
"October 12, 2021",602
"March 21, 2022",601
"October 12, 2022",601
"May 18, 2023",600
"August 10, 2021",600
"August 30, 2021",599
"May 05, 2023",595
"September 14, 2020",595
"April 27, 2021",594
"December 01, 2020",593
"January 19, 2021",593
"December 23, 2021",593
"January 11, 2022",593
"December 28, 2022",592
"September 21, 2022",590
"January 25, 2023",590
"April 26, 2023",590
"September 21, 2020",589
"December 22, 2023",589
"March 24, 2023",589
"October 06, 2022",587
"January 26, 2023",587
"August 09, 2022",587
"October 01, 2021",586
"October 09, 2019",586
"June 30, 2021",585
"January 19, 2022",582
"March 02, 2022",582
"January 05, 2023",581
"September 01, 2022",580
"October 18, 2019",580
"February 01, 2022",578
"December 16, 2022",577
"August 11, 2022",576
"May 13, 2021",575
"August 03, 2022",574
"September 28, 2021",573
"December 13, 2021",572
"January 18, 2022",572
"May 04, 2021",572
"June 07, 2022",570
"September 23, 2020",570
"December 07, 2020",569
"November 10, 2022",568
"March 18, 2022",564
